df_rate_1985,df_rate_1986,df_rate_1987,df_rate_1988,df_rate_1989,df_rate_1990,df_rate_1991,df_rate_1992,df_rate_1993,df_rate_1994,df_rate_1995,df_rate_1996,df_rate_1997,df_rate_1998,df_rate_1999,df_rate_2000,df_rate_2001,df_rate_2002,df_rate_2003,df_rate_2004,df_rate_2005,df_rate_2006,df_rate_2007,df_rate_2008,df_rate_2009,df_rate_2010,df_rate_2011,df_rate_2012,df_rate_2013,df_rate_2014,df_rate_2015,df_rate_2016,df_rate_2017,df_rate_2018,df_rate_2019,df_rate_2020,df_rate_buffer_1985,df_rate_buffer_1986,df_rate_buffer_1987,df_rate_buffer_1988,df_rate_buffer_1989,df_rate_buffer_1990,df_rate_buffer_1991,df_rate_buffer_1992,df_rate_buffer_1993,df_rate_buffer_1994,df_rate_buffer_1995,df_rate_buffer_1996,df_rate_buffer_1997,df_rate_buffer_1998,df_rate_buffer_1999,df_rate_buffer_2000,df_rate_buffer_2001,df_rate_buffer_2002,df_rate_buffer_2003,df_rate_buffer_2004,df_rate_buffer_2005,df_rate_buffer_2006,df_rate_buffer_2007,df_rate_buffer_2008,df_rate_buffer_2009,df_rate_buffer_2010,df_rate_buffer_2011,df_rate_buffer_2012,df_rate_buffer_2013,df_rate_buffer_2014,df_rate_buffer_2015,df_rate_buffer_2016,df_rate_buffer_2017,df_rate_buffer_2018,df_rate_buffer_2019,df_rate_buffer_2020,DIST_TO_ROAD,ELEVATION,NUM_POLY
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006042296072507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006042296072507,0.0,0.0,0.0,0.0,0.0006042296072507,0.0,0.0,0.0,0.0012084592145015,0.0,0.0,0.0006042296072507,0.0006042296072507,0.0,0.0018126888217522,0.0054380664652567,0.0030211480362537,0.007250755287009,0.007250755287009,0.0,5.8402686523580085e-05,2.920134326179004e-05,8.760402978537013e-05,2.920134326179004e-05,5.8402686523580085e-05,8.760402978537013e-05,0.0001168053730471,0.0002044094028325,0.0001460067163089,5.8402686523580085e-05,0.0002628120893561,0.0002044094028325,0.0002920134326179,0.0002336107460943,0.0003796174624032,0.0002336107460943,0.0002336107460943,0.000408818805665,0.0004964228354504,0.0007884362680683,0.000408818805665,0.0005840268652358,0.0004964228354504,0.000554825521974,0.0003504161191414,0.000554825521974,0.0007592349248065,0.0008176376113301,0.0017812819389691,0.0016936779091838,0.0025697182070375,0.0028325302963936,0.0025697182070375,0.0046722149218864,0.0054314498466929,44.38140106201172,170.49090576171875,14
0.0,0.0004415011037527,0.0,0.0,0.0,0.0,0.0,0.0,0.0008830022075055,0.0008830022075055,0.0004415011037527,0.0,0.0008830022075055,0.0,0.0,0.0008830022075055,0.0004415011037527,0.0,0.0,0.0004415011037527,0.0004415011037527,0.0,0.0,0.0,0.001766004415011,0.0004415011037527,0.0008830022075055,0.0008830022075055,0.0004415011037527,0.0008830022075055,0.0004415011037527,0.0004415011037527,0.0008830022075055,0.0022075055187637,0.0044150110375275,0.0075055187637969,0.0,0.0015006231401175,0.0012462802350128,0.0015769260116489,0.0008902001678663,0.0008138972963349,0.0013225831065442,0.0010682402014395,0.0011445430729709,0.0014497545590965,0.0017549660452221,0.0015514917211384,0.0015769260116489,0.0016532288831803,0.0015006231401175,0.0018058346262431,0.0019330060787954,0.0016277945926698,0.0019584403693058,0.0014497545590965,0.0020856118218582,0.0016786631736907,0.0012462802350128,0.0016532288831803,0.0013480173970547,0.0012971488160337,0.0018312689167535,0.0019584403693058,0.0026451662130884,0.003001246280235,0.0032555891853396,0.0047307780349467,0.0054683724597502,0.007477681410077,0.0103517562377597,0.0135056082610575,28.470434188842773,201.050521850586,15
0.0,0.0,0.0,0.0004558924093913,0.0004558924093913,0.0,0.0,0.0002279462046956,0.0,0.0002279462046956,0.0002279462046956,0.0004558924093913,0.0,0.0002279462046956,0.0002279462046956,0.000683838614087,0.000683838614087,0.0002279462046956,0.0,0.0002279462046956,0.0,0.0002279462046956,0.0,0.0011397310234784,0.0,0.0009117848187827,0.0009117848187827,0.0009117848187827,0.0004558924093913,0.0013676772281741,0.000683838614087,0.0013676772281741,0.0020515158422612,0.0034191930704353,0.003647139275131,0.0072942785502621,0.0,0.0005468340586479,0.0002734170293239,0.0006379730684226,0.0004101255439859,0.0004329102964296,0.0005468340586479,0.0005696188110916,0.0006379730684226,0.0009113900977465,0.0010253138599649,0.0011164528697395,0.0010936681172959,0.0009341748501902,0.0009113900977465,0.0009797443550775,0.0009569596026339,0.0007974663355282,0.0010480986124085,0.0007746815830845,0.0012303766319578,0.0010253138599649,0.0009797443550775,0.0010936681172959,0.0012303766319578,0.0010253138599649,0.0010936681172959,0.0014582241563945,0.0018683497003805,0.0020734124723734,0.0023923990065847,0.003531636628768,0.0042835334594089,0.0059012508829091,0.0085442821663742,0.0105721251338604,31.861473083496094,211.2030639648437,16
0.0,0.0,0.0,0.0001974723538704,0.0001974723538704,0.0003949447077409,0.0001974723538704,0.0,0.0003949447077409,0.0,0.0003949447077409,0.0005924170616113,0.0,0.0,0.0001974723538704,0.0,0.0001974723538704,0.0,0.0,0.0001974723538704,0.0003949447077409,0.0,0.0,0.0001974723538704,0.0,0.0,0.0007898894154818,0.0005924170616113,0.0,0.0001974723538704,0.0005924170616113,0.0001974723538704,0.0003949447077409,0.0003949447077409,0.0011848341232227,0.0017772511848341,0.0,0.0002513931369673,0.0002094942808061,0.0001675954246449,0.0001256965684836,0.0002723425650479,0.0001466459965642,0.0001885448527255,0.0001466459965642,0.0002094942808061,0.0002723425650479,0.0006284828424184,0.0003980391335316,0.0005865839862571,0.0002723425650479,0.0005237357020153,0.0006075334143377,0.0006703816985796,0.0006284828424184,0.0008170276951439,0.0005027862739347,0.0004189885616122,0.0005446851300959,0.0007122805547408,0.0004608874177734,0.0006913311266602,0.0011103196882725,0.0009008254074663,0.0010474714040306,0.0012150668286755,0.0016550048183684,0.0011731679725143,0.0012569656848368,0.002220639376545,0.0031843130682532,0.0051116604516696,91.30265045166016,251.18386840820312,17
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002007628990162,0.0,0.0002007628990162,0.0,0.0,0.0,0.0002007628990162,0.0002007628990162,0.0,0.0002007628990162,0.0,0.0002007628990162,0.0004015257980325,0.0012045773940975,0.0,5.918910920390648e-05,1.9729703067968827e-05,1.9729703067968827e-05,3.9459406135937655e-05,1.9729703067968827e-05,3.9459406135937655e-05,3.9459406135937655e-05,1.9729703067968827e-05,7.891881227187531e-05,5.918910920390648e-05,5.918910920390648e-05,0.0001183782184078,3.9459406135937655e-05,0.0001578376245437,0.0001183782184078,0.0001578376245437,0.0002762158429515,0.0001381079214757,0.0001183782184078,0.0001775673276117,0.0001381079214757,0.0002564861398835,9.864851533984412e-05,0.0002170267337476,9.864851533984412e-05,3.9459406135937655e-05,0.0001578376245437,0.0001775673276117,0.0001972970306796,0.0003156752490875,0.0004340534674953,0.000611620795107,0.0010456742626023,0.0013416198086218,0.002505672289632,37.45591354370117,208.57571411132807,18
0.0,0.0024925224327018,0.0024925224327018,0.0019940179461615,0.0004985044865403,0.0009970089730807,0.0,0.0,0.0004985044865403,0.0004985044865403,0.0004985044865403,0.0014955134596211,0.0029910269192422,0.0014955134596211,0.0004985044865403,0.0004985044865403,0.0,0.0004985044865403,0.0004985044865403,0.0004985044865403,0.0009970089730807,0.0014955134596211,0.0004985044865403,0.0014955134596211,0.0004985044865403,0.0009970089730807,0.0009970089730807,0.0,0.0004985044865403,0.0004985044865403,0.0004985044865403,0.0019940179461615,0.0024925224327018,0.0004985044865403,0.0014955134596211,0.0019940179461615,0.0,0.0003623289389336,8.361437052314724e-05,0.0006410435073441,0.0002787145684104,0.0006689149641851,0.0002787145684104,0.0005574291368209,0.000613172050503,0.0007804007915493,0.0011148582736419,0.0014493157557345,0.0013657013852114,0.0005016862231388,0.0007804007915493,0.001170601187324,0.0008361437052314,0.0007804007915493,0.0007525293347083,0.0010312439031188,0.0012263441010061,0.0008640151620725,0.0009755009894367,0.001170601187324,0.0007804007915493,0.001170601187324,0.0010033724462777,0.0014214442988935,0.0012542155578472,0.0018395161515092,0.0018395161515092,0.0028150171409459,0.0030937317093564,0.0028986315114691,0.0043758187240447,0.0076089077176063,57.91065979003906,203.4152374267578,19
0.0,0.0,0.0,0.0004980079681274,0.0,0.0,0.0004980079681274,0.0004980079681274,0.0,0.0,0.0004980079681274,0.0004980079681274,0.0,0.0,0.0004980079681274,0.0004980079681274,0.0,0.0,0.0,0.0004980079681274,0.0004980079681274,0.0004980079681274,0.0,0.0,0.0004980079681274,0.0,0.0,0.0,0.0,0.0004980079681274,0.0004980079681274,0.0014940239043824,0.0,0.0009960159362549,0.0079681274900398,0.0074701195219123,0.0,0.0002370354763096,0.0001316863757275,0.0003160473017461,0.0002106982011641,0.0001316863757275,0.0005004082277647,0.0003687218520371,0.0003160473017461,0.0002897100266006,0.0002370354763096,0.0003160473017461,0.0003687218520371,0.0003687218520371,0.0004213964023282,0.0002370354763096,0.0003950591271827,0.0003950591271827,0.0006320946034923,0.0004477336774737,0.0004740709526192,0.0005004082277647,0.0003950591271827,0.0003687218520371,0.0008691300798019,0.0002633727514551,0.0004213964023282,0.0007901182543654,0.0007637809792198,0.0008691300798019,0.0015538992335852,0.0016329110590218,0.0033975084937712,0.0041876267481366,0.0049514077273565,0.0071637388395796,10.514815330505373,198.30113220214844,20
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009090909090909,0.0004545454545454,0.0009090909090909,0.0004545454545454,0.0,0.0,0.0004545454545454,0.0,0.0,0.0009090909090909,0.0,0.0004545454545454,0.0009090909090909,0.0004545454545454,0.0,0.0013636363636363,0.0,0.0022727272727272,0.0027272727272727,0.0018181818181818,0.0059090909090909,0.0068181818181818,0.0022727272727272,0.0068181818181818,0.0068181818181818,0.0,0.000112790435371,0.000112790435371,0.0001579066095195,9.023234829686444e-05,0.000112790435371,0.0002706970448905,0.0006541845251522,0.0007669749605233,0.001150462440785,0.0010827881795623,0.0010151139183397,0.0013760433115271,0.0010602300924881,0.0010602300924881,0.0011955786149334,0.0009699977441912,0.0011279043537108,0.0017144146176404,0.0015113918339724,0.0015339499210466,0.0011730205278592,0.0010151139183397,0.0007444168734491,0.0009925558312655,0.000947439657117,0.000947439657117,0.0009925558312655,0.0013083690503045,0.0018723212271599,0.0021655763591247,0.0027746447101285,0.0029551094067223,0.0031581321903902,0.0049627791563275,0.0054139408978118,38.74623489379883,173.64251708984375,21
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004543389368468,0.0013630168105406,0.0,0.0004543389368468,0.0004543389368468,0.0004543389368468,0.0013630168105406,0.0013630168105406,0.0022716946842344,0.0031803725579282,0.0040890504316219,0.0049977283053157,0.0059064061790095,0.0,0.0001402885267366,0.0001636699478594,0.0003273398957188,0.0001169071056138,0.0002571956323505,0.0004910098435782,0.0010287825294021,0.0011690710561387,0.0014964109518576,0.0013327410039982,0.0014496481096121,0.0017302251630854,0.0013093595828754,0.0015197923729804,0.0016834623208398,0.0013093595828754,0.0014730295307348,0.0022212350066637,0.0019640393743131,0.0021510907432953,0.0017536065842081,0.0013795038462437,0.0011223082138932,0.0012859781617526,0.0013795038462437,0.0014028852673665,0.0014964109518576,0.001870513689822,0.0025251934812597,0.0028759147981014,0.0037410273796441,0.0037877902218896,0.0039280787486263,0.0060557880707989,0.0065935607566227,36.49030303955078,180.9416046142578,22
0.0,0.0,0.0,0.0004982561036372,0.0,0.0,0.0004982561036372,0.0004982561036372,0.0,0.0,0.0004982561036372,0.0004982561036372,0.0,0.0,0.0004982561036372,0.0004982561036372,0.0,0.0,0.0,0.0004982561036372,0.0004982561036372,0.0004982561036372,0.0,0.0,0.0004982561036372,0.0,0.0,0.0,0.0,0.0004982561036372,0.0004982561036372,0.0014947683109118,0.0,0.0009965122072745,0.0079720976581963,0.007473841554559,0.0,0.0002369543467958,0.0001316413037754,0.0003159391290611,0.0002106260860407,0.0001316413037754,0.0005002369543467,0.0003685956505713,0.0003159391290611,0.000289610868306,0.0002369543467958,0.0003159391290611,0.0003685956505713,0.0003685956505713,0.0004212521720815,0.0002369543467958,0.0003949239113264,0.0003949239113264,0.0006318782581222,0.0004475804328366,0.0004739086935917,0.0005002369543467,0.0003949239113264,0.0003685956505713,0.0008688326049181,0.0002632826075509,0.0004212521720815,0.0007898478226528,0.0007635195618977,0.0008688326049181,0.0015533673845505,0.0016323521668158,0.0033963456374071,0.00418619346006,0.0049497130219577,0.0071612869253857,10.534558296203612,198.31922912597656,23
0.0,0.000141719339021,2.834386780420056e-05,0.000141719339021,0.0,8.503160341260168e-05,5.6687735608401125e-05,0.0001984070746294,5.6687735608401125e-05,0.0002267509424336,0.0001133754712168,0.0001984070746294,0.0001133754712168,8.503160341260168e-05,0.0001984070746294,0.000283438678042,0.000141719339021,0.000141719339021,0.0002267509424336,0.0001700632068252,5.6687735608401125e-05,0.000141719339021,0.0001133754712168,0.0001133754712168,0.000141719339021,0.0001700632068252,0.0001700632068252,0.000566877356084,0.0003401264136504,0.0001700632068252,0.0002550948102378,0.0005385334882798,0.0005952212238882,0.0006235650916924,0.0008786599019302,0.001700632068252,0.0,0.0001857775193047,0.0001130819682724,0.0002584730703369,0.0001373138186165,0.0001777002358566,0.0002019320862007,0.0002019320862007,0.0001938548027527,0.0003069367710251,0.0004038641724015,0.0004523278730897,0.0004927142903298,0.0003554004717133,0.0005815644082582,0.0004765597234338,0.0003957868889535,0.0004280960227456,0.0003957868889535,0.0004765597234338,0.0006138735420503,0.0004927142903298,0.0005169461406739,0.0004523278730897,0.0006219508254983,0.0004119414558495,0.0004765597234338,0.0006946463765306,0.0007754192110109,0.001058124131692,0.0011146651158282,0.00159930212271,0.0022293302316564,0.0030370585764595,0.0042486510936641,0.0062275855384317,45.951908111572266,216.03404235839844,24
0.0,0.0,0.0,0.0,0.0,0.0,0.0001814552712756,0.0,0.0001814552712756,0.0,0.0,0.0001814552712756,0.0005443658138268,0.0005443658138268,0.0001814552712756,0.0,0.0001814552712756,0.0001814552712756,0.0007258210851025,0.0001814552712756,0.0003629105425512,0.0007258210851025,0.0007258210851025,0.0005443658138268,0.0,0.0001814552712756,0.0001814552712756,0.0003629105425512,0.0003629105425512,0.0010887316276537,0.0003629105425512,0.0016330974414806,0.0023589185265831,0.0018145527127563,0.0027218290691344,0.0032661948829613,0.0,4.531345583070893e-05,9.062691166141786e-05,0.0001132836395767,4.531345583070893e-05,6.79701837460634e-05,6.79701837460634e-05,0.0002945374628996,0.0002265672791535,0.0003171941908149,0.0003171941908149,0.0003625076466456,0.000385164374561,0.000453134558307,0.0004984480141377,0.0005664181978838,0.0005664181978838,0.0008836123886988,0.0011101796678523,0.0010422094841063,0.0013140902190905,0.001087522939937,0.0008836123886988,0.0006570451095452,0.0009289258445295,0.0007250152932913,0.0009742393003602,0.0010195527561909,0.0012008065795137,0.0017672247773976,0.0019711353286358,0.0026508371660964,0.0029000611731653,0.0031266284523189,0.0049165099576319,0.0050751070530394,40.5073127746582,169.60906982421875,25
